股票代码,年度,股票简称,证券交易所,中小企业板标示
2120,2009,新海股份,SZ,1
2120,2011,新海股份,SZ,1
2121,2007,科陆电子,SZ,1
2121,2008,科陆电子,SZ,1
2121,2009,科陆电子,SZ,1
2121,2010,科陆电子,SZ,1
2122,2007,天马股份,SZ,1
2122,2009,天马股份,SZ,1
2122,2011,天马股份,SZ,1
2123,2008,荣信股份,SZ,1
2123,2009,荣信股份,SZ,1
2123,2011,荣信股份,SZ,1
2124,2006,天邦股份,SZ,1
2124,2007,天邦股份,SZ,1
2124,2009,天邦股份,SZ,1
2124,2010,天邦股份,SZ,1
2125,2007,湘潭电化,SZ,1
2125,2008,湘潭电化,SZ,1
2125,2011,湘潭电化,SZ,1
2126,2007,银轮股份,SZ,1
2126,2008,银轮股份,SZ,1
2126,2009,银轮股份,SZ,1
2126,2011,银轮股份,SZ,1
2127,2007,新民科技,SZ,1
2127,2008,新民科技,SZ,1
2127,2009,新民科技,SZ,1
2127,2011,新民科技,SZ,1
2128,2007,露天煤业,SZ,1
2128,2009,露天煤业,SZ,1
2128,2010,露天煤业,SZ,1
2129,2007,中环股份,SZ,1
2129,2008,中环股份,SZ,1
2129,2009,中环股份,SZ,1
2129,2011,中环股份,SZ,1
2130,2007,沃尔核材,SZ,1
2130,2009,沃尔核材,SZ,1
2130,2010,沃尔核材,SZ,1
2131,2007,利欧股份,SZ,1
2131,2008,利欧股份,SZ,1
2131,2009,利欧股份,SZ,1
2131,2011,利欧股份,SZ,1
2132,2007,恒星科技,SZ,1
2132,2009,恒星科技,SZ,1
2132,2011,恒星科技,SZ,1
2133,2007,广宇集团,SZ,1
2133,2008,广宇集团,SZ,1
2133,2009,广宇集团,SZ,1
2133,2010,广宇集团,SZ,1
2134,2007,天津普林,SZ,1
2134,2008,天津普林,SZ,1
2134,2009,天津普林,SZ,1
2134,2010,天津普林,SZ,1
2135,2007,东南网架,SZ,1
2135,2008,东南网架,SZ,1
2135,2009,东南网架,SZ,1
2135,2011,东南网架,SZ,1
2136,2007,安纳达,SZ,1
2136,2008,安纳达,SZ,1
2136,2009,安纳达,SZ,1
2136,2011,安纳达,SZ,1
2137,2007,实益达,SZ,1
2137,2008,实益达,SZ,1
2137,2011,实益达,SZ,1
2138,2007,顺络电子,SZ,1
2138,2008,顺络电子,SZ,1
2138,2011,顺络电子,SZ,1
2139,2007,拓邦电子,SZ,1
2139,2009,拓邦股份,SZ,1
2139,2011,拓邦股份,SZ,1
2140,2007,东华科技,SZ,1
2140,2008,东华科技,SZ,1
2140,2009,东华科技,SZ,1
2140,2010,东华科技,SZ,1
2141,2007,蓉胜超微,SZ,1
2141,2009,蓉胜超微,SZ,1
2141,2011,蓉胜超微,SZ,1
2142,2007,宁波银行,SZ,1
2142,2008,宁波银行,SZ,1
2142,2009,宁波银行,SZ,1
2143,2009,高金食品,SZ,1
2143,2010,高金食品,SZ,1
2144,2007,宏达经编,SZ,1
2144,2008,宏达经编,SZ,1
2144,2009,宏达经编,SZ,1
2144,2010,宏达高科,SZ,1
2145,2007,中核钛白,SZ,1
2145,2008,ST钛白,SZ,1
2145,2009,*ST钛白,SZ,1
2145,2010,*ST钛白,SZ,1
2146,2007,荣盛发展,SZ,1
2146,2009,荣盛发展,SZ,1
2146,2011,荣盛发展,SZ,1
2147,2007,方圆支承,SZ,1
2148,2007,北纬通信,SZ,1
2148,2008,北纬通信,SZ,1
2148,2010,北纬通信,SZ,1
2149,2007,西部材料,SZ,1
2149,2008,西部材料,SZ,1
2149,2009,西部材料,SZ,1
2149,2010,西部材料,SZ,1
2150,2007,江苏通润,SZ,1
2150,2009,江苏通润,SZ,1
2150,2010,江苏通润,SZ,1
2151,2007,北斗星通,SZ,1
2151,2008,北斗星通,SZ,1
2151,2009,北斗星通,SZ,1
2151,2011,北斗星通,SZ,1
2152,2007,广电运通,SZ,1
2152,2008,广电运通,SZ,1
2152,2009,广电运通,SZ,1
2152,2011,广电运通,SZ,1
2153,2008,石基信息,SZ,1
2153,2009,石基信息,SZ,1
2154,2007,报喜鸟,SZ,1
2154,2008,报喜鸟,SZ,1
2154,2009,报喜鸟,SZ,1
2155,2007,辰州矿业,SZ,1
2155,2008,辰州矿业,SZ,1
2155,2009,辰州矿业,SZ,1
2155,2010,辰州矿业,SZ,1
2156,2007,通富微电,SZ,1
2156,2008,通富微电,SZ,1
2156,2009,通富微电,SZ,1
2156,2011,通富微电,SZ,1
2157,2007,正邦科技,SZ,1
2157,2009,正邦科技,SZ,1
2157,2010,正邦科技,SZ,1
2158,2007,汉钟精机,SZ,1
2158,2009,汉钟精机,SZ,1
2158,2011,汉钟精机,SZ,1
2159,2007,三特索道,SZ,1
2159,2008,三特索道,SZ,1
2159,2010,三特索道,SZ,1
2160,2007,常铝股份,SZ,1
2160,2008,常铝股份,SZ,1
2160,2009,常铝股份,SZ,1
2160,2010,常铝股份,SZ,1
2161,2007,远望谷,SZ,1
2161,2008,远望谷,SZ,1
2161,2009,远望谷,SZ,1
2161,2011,远望谷,SZ,1
2162,2007,斯米克,SZ,1
2162,2009,斯米克,SZ,1
2162,2011,斯米克,SZ,1
2163,2009,中航三鑫,SZ,1
2163,2010,中航三鑫,SZ,1
2164,2007,东力传动,SZ,1
2164,2009,东力传动,SZ,1
2164,2010,东力传动,SZ,1
2165,2007,红宝丽,SZ,1
2165,2009,红宝丽,SZ,1
2165,2010,红宝丽,SZ,1
2167,2007,东方锆业,SZ,1
2167,2008,东方锆业,SZ,1
2167,2009,东方锆业,SZ,1
2167,2010,东方锆业,SZ,1
2168,2007,深圳惠程,SZ,1
2168,2009,深圳惠程,SZ,1
2168,2011,深圳惠程,SZ,1
2169,2007,智光电气,SZ,1
2169,2008,智光电气,SZ,1
2169,2011,智光电气,SZ,1
2170,2007,芭田股份,SZ,1
2170,2008,芭田股份,SZ,1
2170,2009,芭田股份,SZ,1
2171,2007,精诚铜业,SZ,1
2171,2008,精诚铜业,SZ,1
2171,2009,精诚铜业,SZ,1
2171,2010,精诚铜业,SZ,1
2172,2008,澳洋科技,SZ,1
2172,2009,澳洋科技,SZ,1
2172,2011,澳洋科技,SZ,1
2173,2007,山下湖,SZ,1
2173,2008,山下湖,SZ,1
2173,2009,山下湖,SZ,1
2173,2010,山下湖,SZ,1
2174,2007,梅花伞,SZ,1
2174,2008,梅花伞,SZ,1
2174,2009,梅花伞,SZ,1
2174,2010,梅花伞,SZ,1
2175,2007,广陆数测,SZ,1
2175,2010,广陆数测,SZ,1
2176,2007,江特电机,SZ,1
2176,2008,江特电机,SZ,1
2176,2009,江特电机,SZ,1
2176,2010,江特电机,SZ,1
2177,2007,御银股份,SZ,1
2177,2008,御银股份,SZ,1
2177,2009,御银股份,SZ,1
2177,2011,御银股份,SZ,1
2178,2007,延华智能,SZ,1
2178,2008,延华智能,SZ,1
2178,2009,延华智能,SZ,1
2178,2010,延华智能,SZ,1
2179,2007,中航光电,SZ,1
2179,2008,中航光电,SZ,1
2179,2009,中航光电,SZ,1
2179,2010,中航光电,SZ,1
2180,2007,万力达,SZ,1
2180,2008,万力达,SZ,1
2181,2007,粤传媒,SZ,1
2181,2009,粤传媒,SZ,1
2181,2010,粤传媒,SZ,1
2182,2007,云海金属,SZ,1
2182,2008,云海金属,SZ,1
2182,2009,云海金属,SZ,1
2182,2011,云海金属,SZ,1
2183,2007,怡亚通,SZ,1
2183,2008,怡亚通,SZ,1
2183,2009,怡亚通,SZ,1
2183,2010,怡亚通,SZ,1
2184,2007,海得控制,SZ,1
2184,2008,海得控制,SZ,1
2184,2009,海得控制,SZ,1
2184,2010,海得控制,SZ,1
2185,2007,华天科技,SZ,1
2185,2008,华天科技,SZ,1
2185,2009,华天科技,SZ,1
2185,2010,华天科技,SZ,1
2186,2007,全聚德,SZ,1
2186,2008,全聚德,SZ,1
2186,2009,全聚德,SZ,1
2186,2011,全聚德,SZ,1
2187,2007,广百股份,SZ,1
2187,2009,广百股份,SZ,1
2187,2011,广百股份,SZ,1
2188,2007,新嘉联,SZ,1
2188,2009,新嘉联,SZ,1
2188,2010,新嘉联,SZ,1
2189,2007,利达光电,SZ,1
2189,2009,利达光电,SZ,1
2189,2010,利达光电,SZ,1
2190,2007,成飞集成,SZ,1
2190,2009,成飞集成,SZ,1
2190,2010,成飞集成,SZ,1
2191,2007,劲嘉股份,SZ,1
2191,2008,劲嘉股份,SZ,1
2191,2009,劲嘉股份,SZ,1
2191,2010,劲嘉股份,SZ,1
2192,2007,路翔股份,SZ,1
2192,2009,路翔股份,SZ,1
2192,2011,路翔股份,SZ,1
2193,2007,山东如意,SZ,1
2193,2009,山东如意,SZ,1
2193,2010,山东如意,SZ,1
2194,2007,武汉凡谷,SZ,1
2194,2008,武汉凡谷,SZ,1
2194,2009,武汉凡谷,SZ,1
2194,2011,武汉凡谷,SZ,1
2195,2007,海隆软件,SZ,1
2195,2008,海隆软件,SZ,1
2195,2009,海隆软件,SZ,1
2195,2011,海隆软件,SZ,1
2196,2007,方正电机,SZ,1
2196,2009,方正电机,SZ,1
2196,2011,方正电机,SZ,1
2197,2007,证通电子,SZ,1
2197,2008,证通电子,SZ,1
2197,2009,证通电子,SZ,1
2197,2010,证通电子,SZ,1
2198,2007,嘉应制药,SZ,1
2198,2008,嘉应制药,SZ,1
2199,2007,东晶电子,SZ,1
2199,2009,东晶电子,SZ,1
2199,2010,东晶电子,SZ,1
2200,2009,绿大地,SZ,1
2200,2010,绿大地,SZ,1
2201,2007,九鼎新材,SZ,1
2201,2008,九鼎新材,SZ,1
2201,2009,九鼎新材,SZ,1
2201,2010,九鼎新材,SZ,1
2202,2007,金风科技,SZ,1
2202,2009,金风科技,SZ,1
2202,2011,金风科技,SZ,1
2203,2007,海亮股份,SZ,1
2203,2008,海亮股份,SZ,1
2203,2009,海亮股份,SZ,1
2203,2010,海亮股份,SZ,1
2204,2007,华锐铸钢,SZ,1
2204,2009,华锐铸钢,SZ,1
2204,2010,华锐铸钢,SZ,1
2205,2007,国统股份,SZ,1
2205,2009,国统股份,SZ,1
2205,2010,国统股份,SZ,1
2206,2007,海利得,SZ,1
2206,2009,海利得,SZ,1
2206,2010,海利得,SZ,1
2207,2007,准油股份,SZ,1
2207,2009,准油股份,SZ,1
2207,2010,准油股份,SZ,1
2208,2007,合肥城建,SZ,1
2208,2008,合肥城建,SZ,1
2208,2009,合肥城建,SZ,1
2208,2010,合肥城建,SZ,1
2209,2007,达意隆,SZ,1
2209,2008,达意隆,SZ,1
2209,2009,达意隆,SZ,1
2209,2010,达意隆,SZ,1
2210,2007,飞马国际,SZ,1
2210,2008,飞马国际,SZ,1
2210,2009,飞马国际,SZ,1
2210,2011,飞马国际,SZ,1
2211,2007,宏达新材,SZ,1
2211,2009,宏达新材,SZ,1
2211,2011,宏达新材,SZ,1
2212,2007,南洋股份,SZ,1
2213,2007,特尔佳,SZ,1
2214,2007,大立科技,SZ,1
2214,2008,大立科技,SZ,1
2214,2009,大立科技,SZ,1
2214,2010,大立科技,SZ,1
2215,2007,诺普信,SZ,1
2215,2008,诺普信,SZ,1
2215,2009,诺普信,SZ,1
2215,2010,诺普信,SZ,1
2216,2007,三全食品,SZ,1
2216,2008,三全食品,SZ,1
2216,2009,三全食品,SZ,1
2216,2010,三全食品,SZ,1
2217,2010,联合化工,SZ,1
2218,2007,拓日新能,SZ,1
2218,2009,拓日新能,SZ,1
2218,2011,拓日新能,SZ,1
2219,2008,独一味,SZ,1
2219,2009,独一味,SZ,1
2219,2010,独一味,SZ,1
2220,2007,天宝股份,SZ,1
2220,2008,天宝股份,SZ,1
2220,2009,天宝股份,SZ,1
2220,2011,天宝股份,SZ,1
2221,2008,东华能源,SZ,1
2221,2009,东华能源,SZ,1
2221,2010,东华能源,SZ,1
2222,2007,福晶科技,SZ,1
2222,2008,福晶科技,SZ,1
2222,2009,福晶科技,SZ,1
2222,2010,福晶科技,SZ,1
2223,2009,鱼跃医疗,SZ,1
2223,2010,鱼跃医疗,SZ,1
2224,2009,三力士,SZ,1
2224,2010,三力士,SZ,1
2225,2008,濮耐股份,SZ,1
2225,2009,濮耐股份,SZ,1
2225,2011,濮耐股份,SZ,1
2226,2009,江南化工,SZ,1
2226,2011,江南化工,SZ,1
2227,2009,奥特迅,SZ,1
2227,2010,奥特迅,SZ,1
2228,2008,合兴包装,SZ,1
2228,2009,合兴包装,SZ,1
2228,2010,合兴包装,SZ,1
2229,2008,鸿博股份,SZ,1
2229,2009,鸿博股份,SZ,1
2229,2011,鸿博股份,SZ,1
2230,2008,科大讯飞,SZ,1
2230,2009,科大讯飞,SZ,1
2230,2010,科大讯飞,SZ,1
2232,2009,启明信息,SZ,1
2232,2011,启明信息,SZ,1
2233,2008,塔牌集团,SZ,1
2233,2009,塔牌集团,SZ,1
2233,2010,塔牌集团,SZ,1
2234,2008,民和股份,SZ,1
2234,2009,民和股份,SZ,1
2234,2010,民和股份,SZ,1
2235,2009,安妮股份,SZ,1
2236,2008,大华股份,SZ,1
2236,2009,大华股份,SZ,1
2236,2010,大华股份,SZ,1
2237,2009,恒邦股份,SZ,1
2237,2010,恒邦股份,SZ,1
2238,2009,天威视讯,SZ,1
2238,2010,天威视讯,SZ,1
2239,2008,金飞达,SZ,1
2239,2009,金飞达,SZ,1
2239,2010,金飞达,SZ,1
2240,2008,威华股份,SZ,1
2240,2009,威华股份,SZ,1
2240,2011,威华股份,SZ,1
2241,2008,歌尔声学,SZ,1
2241,2009,歌尔声学,SZ,1
2241,2010,歌尔声学,SZ,1
2242,2008,九阳股份,SZ,1
2242,2009,九阳股份,SZ,1
2242,2011,九阳股份,SZ,1
2243,2008,通产丽星,SZ,1
2243,2009,通产丽星,SZ,1
2243,2011,通产丽星,SZ,1
2244,2008,滨江集团,SZ,1
2244,2009,滨江集团,SZ,1
2244,2011,滨江集团,SZ,1
2245,2009,澳洋顺昌,SZ,1
2245,2010,澳洋顺昌,SZ,1
2246,2008,北化股份,SZ,1
2246,2009,北化股份,SZ,1
2246,2010,北化股份,SZ,1
2247,2008,帝龙新材,SZ,1
2247,2009,帝龙新材,SZ,1
2247,2010,帝龙新材,SZ,1
2248,2009,华东数控,SZ,1
2248,2010,华东数控,SZ,1
2249,2008,大洋电机,SZ,1
2249,2009,大洋电机,SZ,1
2249,2010,大洋电机,SZ,1
2250,2008,联化科技,SZ,1
2250,2010,联化科技,SZ,1
2251,2008,步步高,SZ,1
2251,2009,步步高,SZ,1
2251,2011,步步高,SZ,1
2252,2009,上海莱士,SZ,1
2252,2010,上海莱士,SZ,1
2253,2009,川大智胜,SZ,1
2253,2011,川大智胜,SZ,1
2254,2009,烟台氨纶,SZ,1
2254,2010,烟台氨纶,SZ,1
2255,2008,海陆重工,SZ,1
2255,2009,海陆重工,SZ,1
2255,2010,海陆重工,SZ,1
2256,2008,彩虹精化,SZ,1
2256,2009,彩虹精化,SZ,1
2258,2008,利尔化学,SZ,1
2258,2009,利尔化学,SZ,1
2258,2011,利尔化学,SZ,1
2259,2008,升达林业,SZ,1
2259,2009,升达林业,SZ,1
2259,2011,升达林业,SZ,1
2260,2008,伊立浦,SZ,1
2260,2009,伊立浦,SZ,1
2260,2011,伊立浦,SZ,1
2261,2010,拓维信息,SZ,1
2262,2008,恩华药业,SZ,1
2263,2008,大东南,SZ,1
2263,2009,大东南,SZ,1
2263,2010,大东南,SZ,1
2264,2009,新华都,SZ,1
2264,2011,新华都,SZ,1
2265,2009,西仪股份,SZ,1
2265,2011,西仪股份,SZ,1
2266,2009,浙富股份,SZ,1
2266,2010,浙富股份,SZ,1
2267,2008,陕天然气,SZ,1
2267,2009,陕天然气,SZ,1
2267,2010,陕天然气,SZ,1
2268,2009,卫士通,SZ,1
2268,2010,卫士通,SZ,1
2269,2008,美邦服饰,SZ,1
2269,2009,美邦服饰,SZ,1
2269,2010,美邦服饰,SZ,1
2270,2009,法因数控,SZ,1
2270,2011,法因数控,SZ,1
2271,2009,东方雨虹,SZ,1
2271,2010,东方雨虹,SZ,1
2272,2008,川润股份,SZ,1
2272,2009,川润股份,SZ,1
2272,2010,川润股份,SZ,1
2273,2008,水晶光电,SZ,1
2273,2009,水晶光电,SZ,1
2273,2011,水晶光电,SZ,1
2274,2008,华昌化工,SZ,1
2274,2009,华昌化工,SZ,1
2274,2011,华昌化工,SZ,1
2275,2011,桂林三金,SZ,1
2276,2009,万马电缆,SZ,1
2276,2010,万马电缆,SZ,1
2277,2009,家润多,SZ,1
2277,2010,友阿股份,SZ,1
2278,2009,神开股份,SZ,1
2278,2011,神开股份,SZ,1
2279,2009,久其软件,SZ,1
2280,2009,新世纪,SZ,1
2280,2011,新世纪,SZ,1
2281,2009,光迅科技,SZ,1
2281,2011,光迅科技,SZ,1
2282,2011,博深工具,SZ,1
2283,2009,天润曲轴,SZ,1
2283,2010,天润曲轴,SZ,1
2284,2009,亚太股份,SZ,1
2284,2011,亚太股份,SZ,1
2285,2009,世联地产,SZ,1
2285,2011,世联地产,SZ,1
2286,2009,保龄宝,SZ,1
2286,2011,保龄宝,SZ,1
2287,2009,奇正藏药,SZ,1
2287,2011,奇正藏药,SZ,1
2288,2009,超华科技,SZ,1
2288,2010,超华科技,SZ,1
2289,2009,宇顺电子,SZ,1
2289,2011,宇顺电子,SZ,1
2290,2009,禾盛新材,SZ,1
2290,2011,禾盛新材,SZ,1
2291,2009,星期六,SZ,1
2291,2010,星期六,SZ,1
2292,2009,奥飞动漫,SZ,1
2292,2010,奥飞动漫,SZ,1
2293,2009,罗莱家纺,SZ,1
2293,2011,罗莱家纺,SZ,1
2294,2009,信立泰,SZ,1
2294,2011,信立泰,SZ,1
2295,2009,精艺股份,SZ,1
2295,2010,精艺股份,SZ,1
2297,2009,博云新材,SZ,1
2297,2011,博云新材,SZ,1
2298,2009,鑫龙电器,SZ,1
2298,2010,鑫龙电器,SZ,1
2299,2009,圣农发展,SZ,1
2299,2010,圣农发展,SZ,1
2300,2009,太阳电缆,SZ,1
2300,2011,太阳电缆,SZ,1
2301,2009,齐心文具,SZ,1
2301,2010,齐心文具,SZ,1
2302,2009,西部建设,SZ,1
2302,2011,西部建设,SZ,1
2303,2009,美盈森,SZ,1
2304,2009,洋河股份,SZ,1
2304,2010,洋河股份,SZ,1
2305,2011,南国置业,SZ,1
2306,2009,湘鄂情,SZ,1
2306,2011,湘鄂情,SZ,1
2307,2009,北新路桥,SZ,1
2307,2010,北新路桥,SZ,1
2309,2009,中利科技,SZ,1
2309,2011,中利科技,SZ,1
2310,2011,东方园林,SZ,1
2311,2009,海大集团,SZ,1
2311,2010,海大集团,SZ,1
2312,2009,三泰电子,SZ,1
2312,2011,三泰电子,SZ,1
2313,2009,日海通讯,SZ,1
2313,2010,日海通讯,SZ,1
2314,2009,雅致股份,SZ,1
2314,2010,雅致股份,SZ,1
2315,2009,焦点科技,SZ,1
2315,2010,焦点科技,SZ,1
2316,2009,键桥通讯,SZ,1
2316,2010,键桥通讯,SZ,1
2317,2009,众生药业,SZ,1
2317,2010,众生药业,SZ,1
2318,2009,久立特材,SZ,1
2318,2010,久立特材,SZ,1
2320,2009,海峡股份,SZ,1
2320,2010,海峡股份,SZ,1
2321,2009,华英农业,SZ,1
2321,2011,华英农业,SZ,1
2322,2009,理工监测,SZ,1
2322,2011,理工监测,SZ,1
2323,2009,中联电气,SZ,1
2324,2009,普利特,SZ,1
2325,2010,洪涛股份,SZ,1
2326,2009,永太科技,SZ,1
2326,2011,永太科技,SZ,1
2327,2009,富安娜,SZ,1
2327,2010,富安娜,SZ,1
2328,2009,新朋股份,SZ,1
2328,2010,新朋股份,SZ,1
2329,2009,皇氏乳业,SZ,1
2330,2009,得利斯,SZ,1
2330,2010,得利斯,SZ,1
2331,2009,皖通科技,SZ,1
2332,2009,仙琚制药,SZ,1
2332,2011,仙琚制药,SZ,1
2333,2010,罗普斯金,SZ,1
2335,2009,科华恒盛,SZ,1
2335,2011,科华恒盛,SZ,1
2336,2009,人人乐,SZ,1
2336,2010,人人乐,SZ,1
2337,2009,赛象科技,SZ,1
2337,2010,赛象科技,SZ,1
2338,2009,奥普光电,SZ,1
2338,2011,奥普光电,SZ,1
2339,2009,积成电子,SZ,1
2339,2010,积成电子,SZ,1
2340,2009,格林美,SZ,1
2340,2011,格林美,SZ,1
2341,2009,新纶科技,SZ,1
2341,2011,新纶科技,SZ,1
2342,2011,巨力索具,SZ,1
2343,2009,禾欣股份,SZ,1
2343,2011,禾欣股份,SZ,1
2344,2009,海宁皮城,SZ,1
2344,2010,海宁皮城,SZ,1
2345,2009,潮宏基,SZ,1
2346,2009,柘中建设,SZ,1
2346,2010,柘中建设,SZ,1
2347,2009,泰尔重工,SZ,1
2347,2011,泰尔重工,SZ,1
2348,2009,高乐股份,SZ,1
2348,2010,高乐股份,SZ,1
2349,2009,精华制药,SZ,1
2349,2010,精华制药,SZ,1
2350,2009,北京科锐,SZ,1
2350,2010,北京科锐,SZ,1
2351,2009,漫步者,SZ,1
2351,2011,漫步者,SZ,1
2352,2009,鼎泰新材,SZ,1
2352,2011,鼎泰新材,SZ,1
2353,2009,杰瑞股份,SZ,1
2353,2010,杰瑞股份,SZ,1
2354,2009,科冕木业,SZ,1
2354,2010,科冕木业,SZ,1
2355,2009,兴民钢圈,SZ,1
2356,2009,浩宁达,SZ,1
2357,2009,富临运业,SZ,1
2357,2011,富临运业,SZ,1
2358,2009,森源电气,SZ,1
2359,2009,齐星铁塔,SZ,1
2359,2010,齐星铁塔,SZ,1
2360,2011,同德化工,SZ,1
2361,2010,神剑股份,SZ,1
2362,2011,汉王科技,SZ,1
2363,2010,隆基机械,SZ,1
2364,2011,中恒电气,SZ,1
2367,2011,康力电梯,SZ,1
2368,2011,太极股份,SZ,1
2369,2010,卓翼科技,SZ,1
2370,2010,亚太药业,SZ,1
2371,2011,七星电子,SZ,1
2372,2011,伟星新材,SZ,1
2373,2010,联信永益,SZ,1
2374,2010,丽鹏股份,SZ,1
2375,2011,亚厦股份,SZ,1
2376,2011,新北洋,SZ,1
2378,2011,章源钨业,SZ,1
2379,2010,鲁丰股份,SZ,1
2380,2011,科远股份,SZ,1
2381,2010,双箭股份,SZ,1
2382,2011,蓝帆股份,SZ,1
2384,2011,东山精密,SZ,1
2385,2011,大北农,SZ,1
2386,2011,天原集团,SZ,1
2388,2010,新亚制程,SZ,1
2389,2011,南洋科技,SZ,1
2390,2010,信邦制药,SZ,1
2393,2011,力生制药,SZ,1
2394,2010,联发股份,SZ,1
2395,2010,双象股份,SZ,1
2397,2010,梦洁家纺,SZ,1
2399,2011,海普瑞,SZ,1
2400,2011,省广股份,SZ,1
2401,2011,交技发展,SZ,1
2402,2010,和而泰,SZ,1
2403,2010,爱仕达,SZ,1
2404,2011,嘉欣丝绸,SZ,1
2405,2011,四维图新,SZ,1
2406,2010,远东传动,SZ,1
2408,2010,齐翔腾达,SZ,1
2410,2011,广联达,SZ,1
2411,2010,九九久,SZ,1
2412,2011,汉森制药,SZ,1
2413,2010,常发股份,SZ,1
2414,2010,高德红外,SZ,1
2415,2011,海康威视,SZ,1
2416,2011,爱施德,SZ,1
2417,2010,三元达,SZ,1
2418,2011,康盛股份,SZ,1
2419,2011,天虹商场,SZ,1
2420,2010,毅昌股份,SZ,1
2421,2011,达实智能,SZ,1
2422,2011,科伦药业,SZ,1
2423,2011,中原特钢,SZ,1
2424,2010,贵州百灵,SZ,1
2425,2011,凯撒股份,SZ,1
2426,2010,胜利精密,SZ,1
2427,2010,尤夫股份,SZ,1
2428,2011,云南锗业,SZ,1
2429,2010,兆驰股份,SZ,1
2430,2011,杭氧股份,SZ,1
2431,2011,棕榈园林,SZ,1
2432,2010,九安医疗,SZ,1
2433,2010,太安堂,SZ,1
2434,2010,万里扬,SZ,1
2435,2011,长江润发,SZ,1
2436,2011,兴森科技,SZ,1
2437,2011,誉衡药业,SZ,1
2438,2010,江苏神通,SZ,1
2439,2011,启明星辰,SZ,1
2440,2010,闰土股份,SZ,1
2441,2011,众业达,SZ,1
2442,2011,龙星化工,SZ,1
2443,2010,金洲管道,SZ,1
2444,2010,巨星科技,SZ,1
2445,2010,中南重工,SZ,1
2446,2010,盛路通信,SZ,1
2447,2010,壹桥苗业,SZ,1
2448,2010,中原内配,SZ,1
2450,2011,康得新,SZ,1
2451,2010,摩恩电气,SZ,1
2452,2010,长高集团,SZ,1
2454,2010,松芝股份,SZ,1
2455,2010,百川股份,SZ,1
2456,2010,欧菲光,SZ,1
2457,2010,青龙管业,SZ,1
2458,2011,益生股份,SZ,1
2459,2010,天业通联,SZ,1
2460,2011,赣锋锂业,SZ,1
2461,2010,珠江啤酒,SZ,1
2462,2010,嘉事堂,SZ,1
2463,2011,沪电股份,SZ,1
2464,2011,金利科技,SZ,1
2465,2010,海格通信,SZ,1
2466,2010,天齐锂业,SZ,1
2467,2010,二六三,SZ,1
2468,2011,艾迪西,SZ,1
2470,2011,金正大,SZ,1
2471,2011,中超电缆,SZ,1
2472,2010,双环传动,SZ,1
2473,2010,圣莱达,SZ,1
2474,2010,榕基软件,SZ,1
2475,2011,立讯精密,SZ,1
2476,2010,宝莫股份,SZ,1
2477,2011,雏鹰农牧,SZ,1
2478,2010,常宝股份,SZ,1
2479,2010,富春环保,SZ,1
2480,2010,新筑股份,SZ,1
2481,2010,双塔食品,SZ,1
2482,2010,广田股份,SZ,1
2483,2011,润邦股份,SZ,1
2484,2011,江海股份,SZ,1
2485,2010,希努尔,SZ,1
2486,2011,嘉麟杰,SZ,1
2487,2011,大金重工,SZ,1
2488,2011,金固股份,SZ,1
2489,2011,浙江永强,SZ,1
2490,2010,山东墨龙,SZ,1
2491,2010,通鼎光电,SZ,1
2492,2011,恒基达鑫,SZ,1
2493,2011,荣盛石化,SZ,1
2495,2010,佳隆股份,SZ,1
2496,2011,辉丰股份,SZ,1
2497,2011,雅化集团,SZ,1
2498,2011,汉缆股份,SZ,1
2499,2010,科林环保,SZ,1
2500,2010,山西证券,SZ,1
2502,2010,骅威股份,SZ,1
2503,2011,搜于特,SZ,1
2504,2010,东光微电,SZ,1
2505,2010,大康牧业,SZ,1
2506,2010,超日太阳,SZ,1
2507,2010,涪陵榨菜,SZ,1
2508,2010,老板电器,SZ,1
2509,2010,天广消防,SZ,1
2510,2011,天汽模,SZ,1
2511,2010,中顺洁柔,SZ,1
2512,2010,达华智能,SZ,1
2513,2010,蓝丰生化,SZ,1
2514,2010,宝馨科技,SZ,1
2515,2011,金字火腿,SZ,1
2516,2010,江苏旷达,SZ,1
2517,2010,泰亚股份,SZ,1
2518,2011,科士达,SZ,1
2519,2011,银河电子,SZ,1
2520,2010,日发数码,SZ,1
2523,2011,天桥起重,SZ,1
2526,2010,山东矿机,SZ,1
2527,2010,新时达,SZ,1
2528,2010,英飞拓,SZ,1
2529,2011,海源机械,SZ,1
2530,2011,丰东股份,SZ,1
2531,2010,天顺风能,SZ,1
2532,2010,新界泵业,SZ,1
2533,2011,金杯电工,SZ,1
2534,2010,杭锅股份,SZ,1
2535,2011,林州重机,SZ,1
2536,2010,西泵股份,SZ,1
2537,2010,海立美达,SZ,1
2538,2011,司尔特,SZ,1
2539,2010,新都化工,SZ,1
2540,2010,亚太科技,SZ,1
2541,2010,鸿路钢构,SZ,1
2542,2010,中化岩土,SZ,1
2543,2011,万和电气,SZ,1
2544,2011,杰赛科技,SZ,1
2545,2010,东方铁塔,SZ,1
2546,2010,新联电子,SZ,1
2548,2011,金新农,SZ,1
2549,2010,凯美特气,SZ,1
2551,2010,尚荣医疗,SZ,1
2552,2010,宝鼎重工,SZ,1
2553,2010,南方轴承,SZ,1
2554,2010,惠博普,SZ,1
2556,2010,辉隆股份,SZ,1
2558,2011,世纪游轮,SZ,1
2564,2010,张化机,SZ,1
200054,2010,NA,SH,0
