股票代码,年度,CR_5指数,CR_10指数,Z指数,Herfindahl_5指数,Herfindahl_10指数
603,2001,0.643313,0.676538,1.020867291,0.101690235,0.101914975
605,2001,0.748,0.761082,13.6,0.465032,0.465066556
606,2001,0.575879,0.595659,2.202534164,0.154183622,0.154262105
607,2001,0.557687,0.575424,1.677250419,0.117915074,0.117982773
608,2001,0.492733,0.508148,2.368572041,0.087743261,0.087791959
609,2001,0.573084,0.610871,4.9240578,0.169865636,0.170156338
610,2001,0.64288,0.663056,2.118592179,0.181241201,0.181323037
611,2001,0.538015,0.573888,19.15628039,0.224683856,0.224987205
612,2001,0.617776,0.633784,36.36321079,0.339776849,0.339828577
613,2001,0.334413,0.385208,9.730121368,0.071365764,0.071906427
615,2001,0.50948,0.542652,15.27931205,0.188911463,0.189133411
616,2001,0.535715,0.547687,1.248062839,0.07883507,0.078864006
617,2001,0.706743,0.754099,89.62325642,0.472767511,0.47323485
618,2001,0.936461,0.949257,2.993962368,0.5047681,0.504801867
619,2001,0.670635,0.672231,3.4,0.282666689,0.282667226
620,2001,0.542224,0.561218,2.174807957,0.100956047,0.101034268
621,2001,0.440899,0.455008,1.617572846,0.073025027,0.073064977
622,2001,0.453259,0.460172,2.856929098,0.086259403,0.086268995
623,2001,0.517956,0.528194,2.933564514,0.108389681,0.108410737
625,2001,0.681833,0.731292,5.857772956,0.343493834,0.344001742
626,2001,0.741,0.770851,1.348366013,0.26411276,0.264296427
627,2001,0.691008,0.699601,3.909663095,0.196847434,0.196863108
628,2001,0.201261,0.21102,10.20169106,0.025138434,0.025157819
629,2001,0.710544,0.733468,16.86411643,0.447058265,0.447164842
630,2001,0.610445,0.689026,64.30765057,0.35129506,0.352558193
631,2001,0.563973,0.583969,2.641349215,0.15691948,0.157001873
632,2001,0.467123,0.472468,4.67622632,0.077729042,0.077734933
633,2001,0.522916,0.545802,2.638529725,0.072658599,0.072768798
635,2001,0.536496,0.545085,7.993287107,0.163398131,0.163413166
636,2001,0.479296,0.56537,3.365611064,0.084338312,0.085824903
637,2001,0.676901,0.697054,2.639264583,0.252587787,0.252672528
638,2001,0.436708,0.455441,137.715617,0.183691764,0.183765447
639,2001,0.532526,0.543362,1.409811889,0.11680849,0.116832397
650,2001,0.685023,0.728257,149.8509594,0.451136498,0.451514544
651,2001,0.652007,0.690084,6.000011932,0.262181284,0.262482224
652,2001,0.445825,0.505045,19.02373566,0.150169172,0.150872932
653,2001,0.270652,0.29058,8.106853731,0.049943085,0.050025769
655,2001,0.508664,0.528592,8.184326032,0.153133975,0.153216659
656,2001,0.625403,0.650436,1.063298944,0.156917489,0.157048705
657,2001,0.499256,0.581091,9.523616418,0.138675236,0.140027213
658,2001,0.369094,0.388145,1.446764092,0.059625151,0.059706572
659,2001,0.552106,0.571157,24.61513281,0.277529214,0.277610635
660,2001,0.704212,0.713419,23.45824788,0.411487852,0.411505404
661,2001,0.388493,0.393061,18.04554693,0.120452049,0.120456253
662,2001,0.562058,0.606721,1.416806483,0.070513487,0.070927698
663,2001,0.632352,0.653471,3.481791913,0.169855289,0.169948764
665,2001,0.58259,0.606528,3.491039221,0.115032164,0.11515191
666,2001,0.670752,0.686425,1.236800657,0.219600379,0.219650358
667,2001,0.747474,0.755085,263.3310811,0.548334715,0.5483464
668,2001,0.651069,0.71723,3.848260942,0.23014722,0.231044844
669,2001,0.632977,0.641657,1.911003805,0.141148467,0.14116362
670,2001,0.448806,0.475751,2.763613164,0.082183158,0.082328667
671,2001,0.561716,0.574829,1.936488744,0.104247202,0.104281915
672,2001,0.558611,0.587965,1.11406012,0.123425981,0.123611289
673,2001,0.710479,0.73281,375.2695375,0.498275633,0.498375962
675,2001,0.666618,0.683758,18.68234001,0.335830297,0.335889668
676,2001,0.68499,0.70213,11.47426,0.333409612,0.333468983
677,2001,0.702931,0.71546,1.499694234,0.251106251,0.251137988
678,2001,0.38819,0.435528,14.03196673,0.112483995,0.11293813
679,2001,0.5556,0.566286,148.7875068,0.297549422,0.2975723
680,2001,0.375454,0.403475,20.72257072,0.122928698,0.123093526
681,2001,0.65895,0.713094,1.878902072,0.114524792,0.115118737
682,2001,0.349911,0.417413,14.66660596,0.104247383,0.105271816
683,2001,0.641874,0.650189,929.7369186,0.409164925,0.409178907
685,2001,0.510417,0.544711,7.684153394,0.155897615,0.156134412
686,2001,-97,-97,-97,-97,-97
687,2001,0.698694,0.710124,771.6984479,0.484518049,0.484544969
688,2001,0.434463,0.44043,2.610511867,0.066241689,0.066248933
689,2001,0.478505,0.488208,1.89999786,0.055711444,0.055730326
690,2001,0.698677,0.70838,70.23945736,0.446341615,0.446360496
691,2001,0.416458,0.431904,6.853476656,0.080618115,0.080670211
692,2001,0.567511,0.582067,170.5905488,0.313099762,0.313142569
693,2001,0.481445,0.495121,1.379549283,0.064996785,0.065034704
695,2001,0.589748,0.599557,13.45232254,0.262130338,0.262149696
697,2001,0.648049,0.668529,1.638911198,0.219544451,0.219628337
698,2001,0.559861,0.579425,7.015620772,0.222739921,0.222816985
699,2001,0.525328,0.584842,24.09591931,0.220118461,0.220841886
700,2001,0.7011,0.709581,143.3050425,0.476944508,0.4769589
701,2001,0.431895,0.445192,159.4746717,0.180638067,0.180673745
702,2001,0.576632,0.590757,30.25475756,0.264696674,0.264739455
703,2001,0.453516,0.467149,4.03283091,0.090709572,0.090748017
705,2001,0.324444,0.360151,8.479858705,0.063972478,0.064233443
707,2001,0.407428,0.428133,8.885361782,0.117910471,0.11799724
708,2001,0.602544,0.664216,15.29265662,0.26313291,0.263903842
709,2001,0.749355,0.808267,12.27776164,0.460704457,0.461418476
710,2001,0.745677,0.758353,57.17434821,0.502104159,0.5021368
711,2001,0.463988,0.476132,1.09184039,0.061643461,0.061673194
712,2001,0.762676,0.782684,1.026206897,0.199122079,0.199202443
713,2001,0.544857,0.591369,102.3864511,0.283071164,0.283510156
715,2001,0.747151,0.776045,-97,0.264732047,0.264903928
716,2001,0.306285,0.34397,2.790685783,0.025971469,0.026258575
717,2001,0.702888,0.725104,251.052177,0.48675872,0.486861281
718,2001,0.517426,0.557922,64.13478539,0.250663071,0.251006918
719,2001,0.625996,0.657458,330.1038339,0.384328783,0.384533009
720,2001,0.464056,0.485348,2.463604235,0.106102797,0.106196101
721,2001,0.583492,0.595372,3.935317047,0.113065999,0.113095911
722,2001,0.439267,0.456403,3.107373993,0.094405546,0.094466617
723,2001,0.516156,0.533998,25.7467547,0.212547678,0.212613815
725,2001,0.612576,0.630123,91.03289777,0.350771144,0.350833459
726,2001,0.315627,0.33618,-97,0.039596011,0.039694381
727,2001,0.529301,0.549904,87.98605679,0.267797374,0.267884334
728,2001,-97,-97,-97,-97,-97
729,2001,0.725887,0.75318,26.32073967,0.481216538,0.48137473
730,2001,0.659427,0.706229,10.74335252,0.362146064,0.362599163
731,2001,0.612802,0.614974,10.80377117,0.27606379,0.276064745
732,2001,0.404276,0.422609,1.71042858,0.057853362,0.057921101
733,2001,0.543775,0.555171,22.11493646,0.253595223,0.253621491
735,2001,0.364635,0.379537,3.606634236,0.048766037,0.048811021
736,2001,0.494182,0.548332,1.295055344,0.067686517,0.068312171
737,2001,0.553078,0.557157,5.156071367,0.207062752,0.207066152
738,2001,0.670333,0.681449,71.94140796,0.433208855,0.433233898
739,2001,0.487723,0.494412,2.044186154,0.070650933,0.070660089
748,2001,0.610833,0.620189,1.850278537,0.166820304,0.16683818
750,2001,0.440148,0.480434,22.45228396,0.171239544,0.171673522
751,2001,0.604462,0.617558,183.402473,0.352044583,0.352078956
752,2001,0.594867,0.605667,1.5,0.170445604,0.170468956
753,2001,0.584654,0.594257,2.13832647,0.107242622,0.107261251
755,2001,0.609752,0.624813,9.907165331,0.283221178,0.283267105
756,2001,0.802846,0.853614,1.489042866,0.319182316,0.319714367
757,2001,0.602156,0.605251,7.910795392,0.257854996,0.257856994
758,2001,0.532865,0.552584,371.1761404,0.279766892,0.279845208
759,2001,0.276443,0.311117,2.826006905,0.033908503,0.034152338
760,2001,0.520175,0.614427,3.60728373,0.142670679,0.144463878
761,2001,0.550638,0.567084,171.5993671,0.294058553,0.294113432
762,2001,0.61598,0.626117,4.882930036,0.17410766,0.174128624
763,2001,0.812089,0.860454,831.1334702,0.655330944,0.655807599
765,2001,0.466724,0.470722,12.96064047,0.137569427,0.137572888
766,2001,0.36634,0.37006,1.010804607,0.044159445,0.044162222
767,2001,0.741782,0.758262,1.325583935,0.267433316,0.267489078
768,2001,0.55563,0.569273,230.7889638,0.300202405,0.300245076
769,2001,0.574944,0.585664,113.3696396,0.317134497,0.317159121
776,2001,-97,-97,-97,-97,-97
777,2001,0.604986,-97,444.4444444,0.360006247,-97
778,2001,0.669068,0.679441,44.13524031,0.418189224,0.41821182
779,2001,0.449948,0.474253,194.246174,0.19736001,0.19747884
780,2001,0.626017,0.665258,1.280466024,0.128596147,0.128909358
782,2001,0.491229,0.496226,5.3999487,0.10784498,0.107850223
783,2001,-97,-97,-97,-97,-97
785,2001,0.631905,0.678007,14.57412659,0.29908163,0.299561413
786,2001,0.650299,0.674923,24.47549696,0.364804711,0.364930556
787,2001,0.427142,0.478126,3.10829115,0.060969015,0.06151053
788,2001,0.548327,0.565808,17.61589157,0.225495248,0.225557794
789,2001,0.690618,0.72757,75.81962061,0.456361774,0.456643744
790,2001,0.68917,0.696833,1.873535403,0.156785383,0.156797367
791,2001,0.587916,0.607992,274.5519849,0.337517556,0.337598643
792,2001,0.692099,0.709694,13.58487191,0.380775131,0.380840978
793,2001,0.419929,0.461974,1.889069133,0.056277343,0.056633178
795,2001,0.589778,0.604601,2.29011238,0.198578572,0.198623968
796,2001,0.296664,0.304566,1.170375635,0.021569559,0.021582354
797,2001,0.675653,0.687578,199.241173,0.443399917,0.443428648
798,2001,0.755674,0.765075,1.03030303,0.187555052,0.18757387
799,2001,0.650983,0.658659,333.9007752,0.417449547,0.417461366
800,2001,0.657573,0.686451,53.10065098,0.404989371,0.405166673
801,2001,0.702263,0.74343,2.333327456,0.19508598,0.195426014
802,2001,0.686253,0.710764,96.7553873,0.441706966,0.441828329
803,2001,0.515198,0.520875,8.992078179,0.189865038,0.189871622
805,2001,0.517073,0.541733,2.725871084,0.104560022,0.104685752
806,2001,0.33455,0.348808,1.49999315,0.025196705,0.025237436
807,2001,0.747337,0.754092,365.1254921,0.55047645,0.550485604
809,2001,0.685781,0.715754,3.843238129,0.289044575,0.289241494
810,2001,0.619811,0.679197,78.43501781,0.353544461,0.354254817
811,2001,0.722631,0.735251,3.182865816,0.309579511,0.309611835
812,2001,0.3762,0.40787,2.925925926,0.04510764,0.045332828
813,2001,0.697405,0.748346,1.486626697,0.174881073,0.175441957
815,2001,0.5039,0.517792,7.57146898,0.164904274,0.164944198
816,2001,0.63096,0.649904,449.3457676,0.392367253,0.392442533
817,2001,0.82021,0.837278,1162.190341,0.669422888,0.669483133
818,2001,0.747151,0.749284,145.4875346,0.540698595,0.540699511
819,2001,0.684479,0.70168,1.411679644,0.226861314,0.226921856
820,2001,0.527871,0.544668,8.860063425,0.179365159,0.179422137
821,2001,0.594136,0.610422,5.765900163,0.229395477,0.229448873
822,2001,0.674901,0.686919,81.67178218,0.435560091,0.435590867
823,2001,0.640691,0.67409,88.63104036,0.388971926,0.389200187
825,2001,0.620477,0.658083,22.39895991,0.300629822,0.30091344
826,2001,0.657629,0.676761,1.857480987,0.201597233,0.201670891
827,2001,0.539968,0.574408,1.44069936,0.104718059,0.104985494
828,2001,0.787713,0.799724,2.057136,0.327354174,0.327383071
829,2001,0.606062,0.615824,2.332291075,0.114812949,0.114832707
830,2001,0.705542,0.764277,247.1481612,0.488523119,0.489245396
831,2001,0.601283,0.617772,9.787041374,0.255623743,0.255679446
832,2001,0.323878,0.330429,5.684967566,0.06083826,0.060846983
833,2001,0.477849,0.490675,9.858110801,0.158943427,0.158976409
835,2001,0.75,0.763232,1.104240283,0.120596535,0.120633016
836,2001,0.492818,0.503912,5.225301883,0.120452858,0.120478228
837,2001,0.500044,0.50857,21.00440304,0.206090333,0.206104996
838,2001,0.561731,0.602135,6.3073635,0.151586563,0.151914045
839,2001,0.709901,0.724942,128.4377761,0.486795151,0.486841405
848,2001,0.657304,0.671412,239.8325942,0.421203516,0.421245873
850,2001,0.722067,0.811484,17.14684501,0.42260956,0.42421899
851,2001,0.587361,0.596616,2.027219082,0.125605824,0.125623149
852,2001,0.763313,0.778158,106.7008109,0.562565503,0.562609738
856,2001,0.631485,0.636118,647.3439753,0.395103706,0.395108076
858,2001,0.734118,0.746768,160.8396776,0.516032775,0.51606538
859,2001,0.645414,0.664912,29.04688307,0.382785321,0.382861719
860,2001,0.704165,0.718896,626.8389982,0.491131979,0.491175663
861,2001,0.333877,0.380824,5.776809813,0.071598978,0.072046355
862,2001,0.475329,0.482618,9.67620896,0.177330299,0.177340979
863,2001,0.692781,0.718376,1.458335241,0.135534734,0.135671794
866,2001,0.851416,0.861006,1235.152616,0.722135322,0.722154022
868,2001,0.553685,0.562449,102.9830637,0.292917272,0.292932767
869,2001,0.565405,0.584388,78.49300292,0.29012287,0.290195801
876,2001,0.680746,0.697536,5.471931902,0.298049238,0.298108794
877,2001,0.54354,0.571744,23.83998652,0.245803953,0.245965496
878,2001,0.651552,0.723742,771.9333333,0.420456135,0.421510216
880,2001,0.525244,0.549809,6.651234794,0.210107391,0.210228336
881,2001,0.378788,0.401235,7.000080448,0.07180772,0.071908906
882,2001,0.765822,0.794485,1.323257877,0.165677872,0.165847436
883,2001,0.460883,0.46781,19.31806775,0.161220085,0.16123083
885,2001,0.637649,0.654719,1.287124825,0.149796493,0.149855739
886,2001,0.360984,0.370678,4.324482696,0.061480804,0.061501082
887,2001,0.702814,0.718238,442.1254753,0.486755738,0.486804424
888,2001,0.669445,0.717639,5.046674754,0.318146938,0.318614171
889,2001,0.467355,0.554694,7.491253774,0.11872057,0.120256435
890,2001,0.414575,0.451659,37.33361987,0.152957426,0.153244262
892,2001,0.70484,0.71528,1.1471505,0.145057204,0.145079287
893,2001,0.735586,0.746461,34.44489393,0.48799765,0.488021625
895,2001,0.764603,0.790892,31.94280708,0.506487009,0.506626025
897,2001,0.690368,0.761552,1.208300667,0.238285067,0.239333784
898,2001,0.765531,0.792073,1.535470297,0.283564306,0.283710794
899,2001,0.681449,0.693453,1.631579976,0.239959842,0.239989073
900,2001,0.469323,0.47685,3.72755772,0.142855712,0.142867361
901,2001,0.638497,0.663005,3.474939767,0.136985353,0.137105812
902,2001,0.700885,0.716164,3.619109781,0.28227459,0.28232789
903,2001,0.716581,0.728456,27.63157458,0.445441121,0.445469451
905,2001,0.68041,0.705986,4.350448261,0.319939008,0.320080741
906,2001,0.726049,0.730978,447.761194,0.518409182,0.518414149
908,2001,0.679923,0.692986,2.768228901,0.269425757,0.269460883
909,2001,0.697316,0.707316,661.4661582,0.481469715,0.481489768
910,2001,0.657772,0.675924,6.50479322,0.323147742,0.323215091
911,2001,0.757154,0.799393,12.50222206,0.489867948,0.490259953
912,2001,0.669776,0.699149,575.7055268,0.444447501,0.444628968
913,2001,0.732814,0.749059,2.158089393,0.280187849,0.28024128
915,2001,0.44318,0.46551,3.634201503,0.097899772,0.098001258
916,2001,0.702792,0.731773,1.001052861,0.155782455,0.15595155
917,2001,0.549116,0.554982,33.33306831,0.253682714,0.253689682
918,2001,0.652824,0.70251,1.231426073,0.127838493,0.128336619
919,2001,0.714286,0.719454,5.415211029,0.23989564,0.239901439
920,2001,0.685504,0.718467,14.97164869,0.400718774,0.400948007
921,2001,0.506654,0.518397,5.130723581,0.123856732,0.123884777
922,2001,0.555774,0.653435,238.6056399,0.302493958,0.304594341
923,2001,0.670536,0.679131,470.1459803,0.444449049,0.444463879
925,2001,0.663055,0.67405,28.100261,0.390514946,0.390539517
926,2001,0.640884,0.644894,14.4587956,0.296636896,0.296640151
927,2001,0.858948,0.927251,148.3884038,0.721980066,0.722927198
928,2001,0.550303,0.574668,75.0864215,0.28191649,0.28204921
929,2001,0.543821,0.558506,8.000078561,0.172054406,0.172098584
930,2001,0.512547,0.53623,36.11701008,0.230970829,0.23108323
931,2001,0.437008,0.447541,24.54546012,0.160481913,0.160506181
932,2001,0.841267,0.853286,525.0200376,0.703013308,0.703042611
933,2001,0.720961,0.755623,49.73398268,0.475450102,0.475699111
935,2001,0.673147,0.74425,295.0204082,0.44220999,0.443341734
936,2001,0.75199,0.765032,20.77869597,0.503975135,0.504010696
937,2001,0.791737,0.811903,45.87318536,0.585090679,0.585177874
938,2001,0.689441,0.714084,19.9999356,0.387360868,0.387484925
939,2001,0.355875,0.36518,1.725003219,0.030920454,0.030938446
948,2001,0.700001,0.751995,2.550446251,0.247568473,0.248113192
949,2001,0.624738,0.697696,553.6675579,0.385911321,0.387039104
950,2001,0.684508,0.7012,15.27844879,0.348581445,0.348648011
951,2001,0.646818,0.652478,2.936239635,0.255792729,0.255799295
952,2001,0.506245,0.545017,2.738801881,0.076907911,0.077210803
953,2001,0.627374,0.649053,70.20852749,0.363382524,0.363480137
955,2001,0.731707,0.74622,1.217339788,0.170755492,0.170799771
956,2001,0.763513,0.781403,171.9394773,0.56254899,0.562613089
957,2001,0.476685,0.489825,1.046078155,0.091057161,0.091091847
958,2001,0.749999,0.781313,266.6785457,0.548854905,0.549053546
959,2001,0.852179,0.86273,683.1602254,0.719930414,0.719952758
960,2001,0.636877,0.661932,182.3259861,0.395236079,0.395363089
961,2001,0.576023,0.610934,42.17144174,0.301669188,0.301921142
962,2001,0.63773,0.667514,34.75615293,0.339330379,0.339510062
963,2001,0.619791,0.628905,1.099038603,0.110372658,0.110389362
965,2001,0.678943,0.75181,323.6417551,0.450568739,0.451685197
966,2001,0.681442,0.713228,1.924140723,0.171870942,0.17208182
967,2001,0.580732,0.595762,2.868527254,0.156094152,0.156139432
968,2001,0.630558,0.659211,52.60427343,0.366985931,0.367151621
969,2001,0.650247,0.680564,27.19244778,0.348809299,0.348994997
970,2001,0.593845,0.627893,4.312383299,0.132206149,0.13243847
971,2001,0.565699,0.584642,11.37764337,0.245140004,0.245215713
972,2001,0.58814,0.602882,1.254840513,0.072123176,0.072167887
973,2001,0.719747,0.86696,1.336325929,0.242193099,0.247496651
975,2001,0.634771,0.648761,13.4141409,0.286045194,0.286084654
976,2001,0.56232,0.579447,3.168509608,0.118340243,0.118400686
977,2001,0.690698,0.699002,12.86990454,0.361288279,0.361302078
978,2001,0.661016,0.671424,2.110249343,0.228517217,0.228538917
979,2001,0.566997,0.615088,18.20025763,0.27419062,0.274695623
980,2001,0.621686,0.647309,65.64387744,0.362550415,0.362683006
981,2001,0.689441,0.714756,16.66670244,0.3875267,0.387664664
982,2001,0.598066,0.608818,13.33319356,0.293927645,0.293950973
983,2001,0.655517,0.6825,90.42242615,0.397820919,0.397968066
985,2001,0.748119,0.772327,60.90395244,0.529155899,0.52927411
