股票代码,年度,股票简称,公司中文全称,公司英文全称,CSRC行业分类,GICS行业分类,公司注册地,证券交易所,中小企业板标示,交易状态
'000027,2006,深能源A,深圳能源投资股份有限公司,"SHENZHEN ENERGY INVESTMENT CO.,LTD.",D01,551010,NA,SZ,0,0
'000027,2007,深圳能源,深圳能源集团股份有限公司,"SHENZHEN ENERGY INVESTMENT CO.,LTD.",D01,551010,NA,SZ,0,0
'000027,2009,深圳能源,深圳能源集团股份有限公司,NA,D01,551010,NA,SZ,0,0
'000027,2010,深圳能源,深圳能源集团股份有限公司,NA,D01,551010,NA,SZ,0,0
'000028,2002,一致药业,深圳一致药业股份有限公司,"SHENZHEN ACCORD PHARMACETICAL CO.,LTD",C8,301010,广东省深圳市福田区八卦四路15 号一致药业大厦,SZ,0,0
'000028,2003,一致药业,深圳一致药业股份有限公司,"SHENZHEN ACCORD PHARMACETICAL CO.,LTD",C8,301010,广东省深圳市福田区八卦四路15 号一致药业大厦,SZ,0,0
'000028,2004,一致药业,深圳一致药业股份有限公司,"SHENZHEN ACCORD PHARMACETICAL CO.,LTD",C8,301010,广东省深圳市福田区八卦四路15 号一致药业大厦,SZ,0,0
'000028,2005,一致药业,深圳一致药业股份有限公司,"SHENZHEN ACCORD PHARMACETICAL CO.,LTD",C8,301010,广东省深圳市福田区八卦四路15 号一致药业大厦,SZ,0,0
'000028,2006,一致药业,深圳一致药业股份有限公司,"SHENZHEN ACCORD PHARMACETICAL CO.,LTD",C8,301010,NA,SZ,0,0
'000028,2007,一致药业,深圳一致药业股份有限公司,"SHENZHEN ACCORD PHARMACETICAL CO.,LTD",C8,301010,NA,SZ,0,0
'000028,2008,一致药业,深圳一致药业股份有限公司,"SHENZHEN ACCORD PHARMACETICAL CO.,LTD",C8,301010,NA,SZ,0,0
'000028,2009,一致药业,深圳一致药业股份有限公司,NA,C8,301010,NA,SZ,0,0
'000028,2011,一致药业,深圳一致药业股份有限公司,NA,H0160,351010,NA,SZ,0,0
'000029,2002,深深房A,深圳经济特区房地产(集团)股份有限公司,"SHENZHEN SPECIAL ECONOMIC ZONE REAL ESTATE&PROPERTIES(GROUP)CO.,LTD.",J01,404030,广东省深圳市人民南路深房广场47楼,SZ,0,0
'000029,2003,深深房A,深圳经济特区房地产(集团)股份有限公司,"SHENZHEN SPECIAL ECONOMIC ZONE REAL ESTATE&PROPERTIES(GROUP)CO.,LTD.",J01,404030,广东省深圳市人民南路深房广场47楼,SZ,0,0
'000029,2004,深深房A,深圳经济特区房地产(集团)股份有限公司,"SHENZHEN SPECIAL ECONOMIC ZONE REAL ESTATE&PROPERTIES(GROUP)CO.,LTD.",J01,404030,广东省深圳市人民南路深房广场47楼,SZ,0,0
'000029,2005,G深深房,深圳经济特区房地产(集团)股份有限公司,"SHENZHEN SPECIAL ECONOMIC ZONE REAL ESTATE&PROPERTIES(GROUP)CO.,LTD.",J01,404030,广东省深圳市人民南路深房广场47楼,SZ,0,0
'000029,2006,深深房A,深圳经济特区房地产(集团)股份有限公司,"SHENZHEN SPECIAL ECONOMIC ZONE REAL ESTATE&PROPERTIES(GROUP)CO.,LTD.",J01,404030,NA,SZ,0,0
'000029,2007,深深房A,深圳经济特区房地产(集团)股份有限公司,"SHENZHEN SPECIAL ECONOMIC ZONE REAL ESTATE&PROPERTIES(GROUP)CO.,LTD.",J01,404030,NA,SZ,0,0
'000029,2008,深深房A,深圳经济特区房地产(集团)股份有限公司,"SHENZHEN SPECIAL ECONOMIC ZONE REAL ESTATE&PROPERTIES(GROUP)CO.,LTD.",J01,404030,NA,SZ,0,0
'000029,2009,深深房A,深圳经济特区房地产(集团)股份有限公司,NA,J01,404030,NA,SZ,0,0
'000029,2010,深深房A,深圳经济特区房地产(集团)股份有限公司,NA,J01,404030,NA,SZ,0,0
'000030,2002,ST盛润A,广东盛润集团股份有限公司,"Guangdong Sunrise Holdings Co.,Ltd.",C99,202010,深圳市福田区车公庙泰然工业区203栋4楼东,SZ,0,1
'000030,2004,ST盛润A,广东盛润集团股份有限公司,"Guangdong Sunrise Holdings Co.,Ltd.",C99,202010,深圳市福田区车公庙泰然工业区203栋4楼东,SZ,0,1
'000030,2005,*ST盛润,广东盛润集团股份有限公司,"Guangdong Sunrise Holdings Co.,Ltd.",C99,202010,深圳市福田区车公庙泰然工业区203栋4楼东,SZ,0,1
'000030,2006,S*ST盛润,广东盛润集团股份有限公司,"Guangdong Sunrise Holdings Co.,Ltd.",C99,202010,NA,SZ,0,1
'000030,2007,S*ST盛润,广东盛润集团股份有限公司,"Guangdong Sunrise Holdings Co.,Ltd.",C99,202010,NA,SZ,0,1
'000030,2009,*ST盛润A,广东盛润集团股份有限公司,NA,C99,202010,NA,SZ,0,1
'000030,2010,*ST盛润A,广东盛润集团股份有限公司,NA,C99,202010,NA,SZ,0,1
'000031,2002,深宝恒A,深圳宝恒(集团)股份有限公司,"SHENZHEN BAOHENG (GROUP) CO.,LTD.",J,201050,广东省深圳市宝安区湖滨路5号,SZ,0,0
'000031,2003,深宝恒A,深圳宝恒(集团)股份有限公司,"SHENZHEN BAOHENG (GROUP) CO.,LTD.",J01,404030,广东省深圳市宝安区湖滨路5号,SZ,0,0
'000031,2004,深宝恒A,深圳宝恒(集团)股份有限公司,"SHENZHEN BAOHENG (GROUP) CO.,LTD.",J01,404030,广东省深圳市宝安区湖滨路5号,SZ,0,0
'000031,2005,G宝恒,深圳宝恒(集团)股份有限公司,"SHENZHEN BAOHENG (GROUP) CO.,LTD.",J01,404030,广东省深圳市宝安区湖滨路5号,SZ,0,0
'000031,2006,中粮地产,中粮地产(集团)股份有限公司,"COFCO PROPERTY (GROUP) CO., LTD.",J01,404030,NA,SZ,0,0
'000031,2007,中粮地产,中粮地产(集团)股份有限公司,"COFCO PROPERTY (GROUP) CO., LTD.",J01,404030,NA,SZ,0,0
'000031,2008,中粮地产,中粮地产(集团)股份有限公司,"COFCO PROPERTY (GROUP) CO., LTD.",J01,404030,NA,SZ,0,0
'000031,2009,中粮地产,中粮地产(集团)股份有限公司,NA,J01,404030,NA,SZ,0,0
'000031,2010,中粮地产,中粮地产(集团)股份有限公司,NA,J01,404030,NA,SZ,0,0
'000032,2002,深桑达A,深圳桑达实业股份有限公司,"SHENZHEN SED INDUSTRY CO.,LTD.",G81,452030,深圳市福田区振华路78号西二层,SZ,0,0
'000032,2003,深桑达A,深圳桑达实业股份有限公司,"SHENZHEN SED INDUSTRY CO.,LTD.",G81,452030,深圳市福田区振华路78号西二层,SZ,0,0
'000032,2004,深桑达A,深圳桑达实业股份有限公司,"SHENZHEN SED INDUSTRY CO.,LTD.",G81,452030,深圳市福田区振华路78号西二层,SZ,0,0
'000032,2005,G深桑达,深圳桑达实业股份有限公司,"SHENZHEN SED INDUSTRY CO.,LTD.",G81,452030,深圳市福田区振华路78号西二层,SZ,0,0
'000032,2006,深桑达A,深圳桑达实业股份有限公司,"SHENZHEN SED INDUSTRY CO.,LTD.",G81,452030,NA,SZ,0,0
'000032,2007,深桑达A,深圳桑达实业股份有限公司,"SHENZHEN SED INDUSTRY CO.,LTD.",G81,452030,NA,SZ,0,0
'000032,2009,深桑达A,深圳桑达实业股份有限公司,NA,G81,452010,NA,SZ,0,0
'000032,2010,深桑达A,深圳桑达实业股份有限公司,NA,C57,452010,NA,SZ,0,0
'000033,2003,新都酒店,深圳新都酒店股份有限公司,"SHENZHEN CENTURY PLAZA HOTEL CO.,LTD.",K32,253010,广东省深圳市春风路1号,SZ,0,0
'000033,2005,G新都,深圳新都酒店股份有限公司,"SHENZHEN CENTURY PLAZA HOTEL CO.,LTD.",K32,253010,广东省深圳市春风路1号,SZ,0,0
'000033,2006,新都酒店,深圳新都酒店股份有限公司,"SHENZHEN CENTURY PLAZA HOTEL CO.,LTD.",K32,253010,NA,SZ,0,0
'000033,2007,新都酒店,深圳新都酒店股份有限公司,"SHENZHEN CENTURY PLAZA HOTEL CO.,LTD.",K32,253010,NA,SZ,0,0
'000033,2008,新都酒店,深圳新都酒店股份有限公司,"SHENZHEN CENTURY PLAZA HOTEL CO.,LTD.",K32,253010,NA,SZ,0,0
'000033,2009,新都酒店,深圳新都酒店股份有限公司,NA,K32,253010,NA,SZ,0,0
'000034,2002,深信泰丰,深圳市深信泰丰(集团)股份有限公司,"SHENZHEN SHENXIN TAIFENG GROUP CO.,LTD.)",M,452010,广东省深圳市宝安区宝城宝民一路102号,SZ,0,0
'000034,2003,深信泰丰,深圳市深信泰丰(集团)股份有限公司,"SHENZHEN SHENXIN TAIFENG GROUP CO.,LTD.)",M,452010,广东省深圳市宝安区宝城宝民一路102号,SZ,0,0
'000034,2004,深信泰丰,深圳市深信泰丰(集团)股份有限公司,"SHENZHEN SHENXIN TAIFENG GROUP CO.,LTD.)",M,452010,广东省深圳市宝安区宝城宝民一路102号,SZ,0,0
'000034,2005,*ST深泰,深圳市深信泰丰(集团)股份有限公司,"SHENZHEN SHENXIN TAIFENG GROUP CO.,LTD.)",M,452010,广东省深圳市宝安区宝城宝民一路102号,SZ,0,1
'000034,2006,S*ST深泰,深圳市深信泰丰(集团)股份有限公司,"SHENZHEN SHENXIN TAIFENG GROUP CO.,LTD.",M,452010,NA,SZ,0,1
'000034,2007,SST深泰,深圳市深信泰丰(集团)股份有限公司,"SHENZHEN SHENXIN TAIFENG GROUP CO.,LTD.",M,452010,NA,SZ,0,1
'000034,2008,ST深泰,深圳市深信泰丰(集团)股份有限公司,"SHENZHEN SHENXIN TAIFENG GROUP CO.,LTD.",M,452010,NA,SZ,0,1
'000034,2009,*ST深泰,深圳市深信泰丰(集团)股份有限公司,NA,M,452010,NA,SZ,0,1
'000034,2010,ST深泰,深圳市深信泰丰(集团)股份有限公司,NA,M,452010,NA,SZ,0,1
'000035,2002,中科健A,中国科健股份有限公司,CHINA KEJIAN CO.LTD.,G81,501020,深圳蛇口工业六路,SZ,0,0
'000035,2003,中科健A,中国科健股份有限公司,CHINA KEJIAN CO.LTD.,G81,501020,深圳蛇口工业六路,SZ,0,0
'000035,2004,*ST科健,中国科健股份有限公司,CHINA KEJIAN CO.LTD.,G81,501020,深圳蛇口工业六路,SZ,0,1
'000035,2005,ST科健,中国科健股份有限公司,CHINA KEJIAN CO.LTD.,G81,501020,深圳蛇口工业六路,SZ,0,1
'000035,2006,*ST科健,中国科健股份有限公司,NA,G81,501020,NA,SZ,0,1
'000035,2007,ST科健,中国科健股份有限公司,"CHINA KEJIAN CO.,LTD.",G81,501020,NA,SZ,0,1
'000035,2008,ST科健,中国科健股份有限公司,"CHINA KEJIAN CO.,LTD.",G81,501020,NA,SZ,0,1
'000035,2009,*ST科健,中国科健股份有限公司,NA,G81,501020,NA,SZ,0,1
'000035,2010,*ST科健,中国科健股份有限公司,NA,G81,501020,NA,SZ,0,1
'000036,2003,华联控股,华联控股股份有限公司,China Union Holdings Ltd.,C11,151010,深圳市深南中路2008号华联大厦11层,SZ,0,0
'000036,2004,华联控股,华联控股股份有限公司,China Union Holdings Ltd.,C11,151010,深圳市深南中路2008号华联大厦11层,SZ,0,0
'000036,2005,华联控股,华联控股股份有限公司,China Union Holdings Ltd.,C11,151010,深圳市深南中路2008号华联大厦11层(1103-1109 室),SZ,0,0
'000036,2006,华联控股,华联控股股份有限公司,China Union Holdings Ltd.,C11,404030,NA,SZ,0,0
'000036,2007,华联控股,华联控股股份有限公司,China Union Holdings Ltd.,C11,404030,NA,SZ,0,0
'000036,2008,*ST华控,华联控股股份有限公司,China Union Holdings Ltd.,C11,404030,NA,SZ,0,1
'000036,2009,*ST华控,华联控股股份有限公司,NA,C11,404030,NA,SZ,0,1
'000036,2010,华联控股,华联控股股份有限公司,NA,J01,404030,NA,SZ,0,0
'000037,2002,深南电A,深圳南山热电股份有限公司,SHENZHEN NANSHAN POWER COMPANY LIMITED,D01,551010,广东省深圳市南山区月亮湾大道18号,SZ,0,0
'000037,2003,深南电A,深圳南山热电股份有限公司,SHENZHEN NANSHAN POWER COMPANY LIMITED,D01,551010,广东省深圳市南山区月亮湾大道18号,SZ,0,0
'000037,2004,深南电A,深圳南山热电股份有限公司,SHENZHEN NANSHAN POWER COMPANY LIMITED,D01,551010,广东省深圳市南山区月亮湾大道18号,SZ,0,0
'000037,2005,G南电,深圳南山热电股份有限公司,SHENZHEN NANSHAN POWER COMPANY LIMITED,D01,551010,广东省深圳市南山区月亮湾大道18号,SZ,0,0
'000037,2006,深南电A,深圳南山热电股份有限公司,SHENZHEN NANSHAN POWER COMPANY LIMITED,D01,551010,NA,SZ,0,0
'000037,2007,深南电A,深圳南山热电股份有限公司,SHENZHEN NANSHAN POWER COMPANY LIMITED,D01,551010,NA,SZ,0,0
'000037,2008,深南电A,深圳南山热电股份有限公司,SHENZHEN NANSHAN POWER COMPANY LIMITED,D01,551010,NA,SZ,0,0
'000037,2009,深南电A,深圳南山热电股份有限公司,NA,D01,551010,NA,SZ,0,0
'000037,2010,深南电A,深圳南山热电股份有限公司,NA,D01,551010,NA,SZ,0,0
'000038,2002,深大通A,深圳大通实业股份有限公司,"SHENZHEN CAPSTONE INDUSTRIAL CO.,LTD.",G87,452020,广东省深圳市华侨城东部工业区,SZ,0,0
'000038,2004,深大通A,深圳大通实业股份有限公司,"SHENZHEN CAPSTONE INDUSTRIAL CO.,LTD.",G87,452020,广东省深圳市华侨城东部工业区,SZ,0,0
'000038,2006,S*ST大通,深圳大通实业股份有限公司,"SHENZHEN CAPSTONE INDUSTRIAL CO.,LTD.",G87,404030,NA,SZ,0,1
'000038,2008,*ST大通,深圳大通实业股份有限公司,"SHENZHEN CAPSTONE INDUSTRIAL CO.,LTD.",G87,404030,NA,SZ,0,2
'000038,2009,*ST大通,深圳大通实业股份有限公司,NA,G87,404030,NA,SZ,0,2
'000038,2010,*ST大通,深圳大通实业股份有限公司,NA,J01,404030,NA,SZ,0,2
'000039,2003,中集集团,中国国际海运集装箱(集团)股份有限公司,"CHINA INTERNATIONAL MARINE CONTAINERS (GROUP) CO.,LTD.",C69,201060,广东省深圳市蛇口工业区金融中心五楼,SZ,0,0
'000039,2004,中集集团,中国国际海运集装箱(集团)股份有限公司,"CHINA INTERNATIONAL MARINE CONTAINERS (GROUP) CO.,LTD.",C69,201060,广东省深圳市蛇口工业区金融中心五楼,SZ,0,0
'000039,2005,中集集团,中国国际海运集装箱(集团)股份有限公司,"CHINA INTERNATIONAL MARINE CONTAINERS (GROUP) CO.,LTD.",C69,201060,广东省深圳市蛇口工业区金融中心五楼,SZ,0,0
'000039,2006,中集集团,中国国际海运集装箱(集团)股份有限公司,"CHINA INTERNATIONAL MARINE CONTAINERS (GROUP) CO.,LTD.",C69,201060,NA,SZ,0,0
'000039,2007,中集集团,中国国际海运集装箱(集团)股份有限公司,"CHINA INTERNATIONAL MARINE CONTAINERS (GROUP) CO.,LTD.",C69,201060,NA,SZ,0,0
'000039,2009,中集集团,中国国际海运集装箱(集团)股份有限公司,NA,C69,201060,NA,SZ,0,0
'000039,2011,中集集团,中国国际海运集装箱(集团)股份有限公司,NA,C69,201060,NA,SZ,0,0
'000040,2002,ST鸿基,深圳市鸿基(集团)股份有限公司,"SHENZHEN HONGKAI (GROUP) CO.,LTD.",M,404030,深圳市罗湖区东门中路1011号鸿基大厦25-27楼,SZ,0,1
'000040,2003,*ST鸿基,深圳市鸿基(集团)股份有限公司,"SHENZHEN HONGKAI (GROUP) CO.,LTD.",M,404030,深圳市罗湖区东门中路1011号鸿基大厦25-27楼,SZ,0,1
'000040,2004,ST鸿基,深圳市鸿基(集团)股份有限公司,"SHENZHEN HONGKAI (GROUP) CO.,LTD.",M,404030,深圳市罗湖区东门中路1011号鸿基大厦25-27楼,SZ,0,1
'000040,2005,深鸿基,深圳市鸿基(集团)股份有限公司,"SHENZHEN HONGKAI (GROUP) CO.,LTD.",M,404030,深圳市罗湖区东门中路1011号鸿基大厦25-27楼,SZ,0,0
'000040,2006,深鸿基,深圳市鸿基(集团)股份有限公司,"SHENZHEN HONGKAI (GROUP) CO.,LTD.",M,404030,NA,SZ,0,0
'000040,2007,深鸿基,深圳市鸿基(集团)股份有限公司,"SHENZHEN HONGKAI (GROUP) CO.,LTD.",M,404030,NA,SZ,0,0
'000040,2008,深鸿基,深圳市鸿基(集团)股份有限公司,"SHENZHEN HONGKAI (GROUP) CO.,LTD.",M,404030,NA,SZ,0,0
'000040,2009,深鸿基,深圳市鸿基(集团)股份有限公司,NA,M,404030,NA,SZ,0,0
'000040,2011,深鸿基,深圳市鸿基(集团)股份有限公司,NA,J01,404030,NA,SZ,0,0
'000042,2002,深长城A,深圳市长城地产(集团)股份有限公司,"SHENZHEN CHANGCHENG INVESTMENT HOLDING CO.,LTD",J01,404030,深圳市福田区百花五路长源楼,SZ,0,0
'000042,2003,深长城A,深圳市长城地产(集团)股份有限公司,"SHENZHEN CHANGCHENG INVESTMENT HOLDING CO.,LTD",J01,404030,深圳市福田区百花五路长源楼,SZ,0,0
'000042,2004,深长城A,深圳市长城地产(集团)股份有限公司,"SHENZHEN CHANGCHENG INVESTMENT HOLDING CO.,LTD",J01,404030,深圳市福田区百花五路长源楼,SZ,0,0
'000042,2005,深长城A,深圳市长城投资控股股份有限公司,"SHENZHEN CHANGCHENG ESTATE (GROUP) HOLDING CO.,LTD.",J01,404030,深圳市福田区红荔路2010号长兴大厦(圣廷苑酒店)东区裙楼,SZ,0,0
'000042,2006,深长城,深圳市长城投资控股股份有限公司,"SHENZHEN CHANGCHENG INVESTMENT HOLDING CO.,LTD",J01,404030,NA,SZ,0,0
'000042,2007,深长城,深圳市长城投资控股股份有限公司,"SHENZHEN CHANGCHENG INVESTMENT HOLDING CO.,LTD",J01,404030,NA,SZ,0,0
'000042,2009,深长城,深圳市长城投资控股股份有限公司,NA,J01,404030,NA,SZ,0,0
'000042,2011,深长城,深圳市长城投资控股股份有限公司,NA,J01,404030,NA,SZ,0,0
'000043,2004,深南光A,深圳南光(集团)股份有限公司,SHENZHEN NAN-GUANG (GROUP) PLC.,M,404030,广东省深圳市福田区深南中路68号航空大厦32层,SZ,0,0
'000043,2005,G深南光,深圳南光(集团)股份有限公司,SHENZHEN NAN-GUANG (GROUP) PLC.,M,404030,广东省深圳市福田区深南中路68号航空大厦32层,SZ,0,0
'000043,2006,深南光A,深圳南光(集团)股份有限公司,SHENZHEN NAN-GUANG (GROUP) PLC.,M,404030,NA,SZ,0,0
'000043,2007,中航地产,深圳中航地产股份有限公司,"SHENZHEN CATIC REAL ESTATE CO.,LTD.",M,404030,NA,SZ,0,0
'000043,2008,中航地产,深圳中航地产股份有限公司,"SHENZHEN CATIC REAL ESTATE CO.,LTD.",M,404030,NA,SZ,0,0
'000043,2009,中航地产,深圳中航地产股份有限公司,NA,M,404030,NA,SZ,0,0
'000043,2011,中航地产,中航地产股份有限公司,NA,J01,404030,NA,SZ,0,0
'000045,2002,深纺织A,深圳市纺织(集团)股份有限公司,"SHENZHEN TEXTILE (HOLDINGS) CO.,LTD.",C11,252030,广东省深圳市福田区华强北路3号深纺大厦6楼,SZ,0,0
'000045,2003,深纺织A,深圳市纺织(集团)股份有限公司,"SHENZHEN TEXTILE (HOLDINGS) CO.,LTD.",C11,252030,广东省深圳市福田区华强北路3号深纺大厦6楼,SZ,0,0
'000045,2004,深纺织A,深圳市纺织(集团)股份有限公司,"SHENZHEN TEXTILE (HOLDINGS) CO.,LTD.",C11,252030,广东省深圳市福田区华强北路3号深纺大厦6楼,SZ,0,0
'000045,2005,深纺织A,深圳市纺织(集团)股份有限公司,"SHENZHEN TEXTILE (HOLDINGS) CO.,LTD.",C11,252030,广东省深圳市福田区华强北路3号深纺大厦6楼,SZ,0,0
'000045,2006,深纺织A,深圳市纺织(集团)股份有限公司,"SHENZHEN TEXTILE (HOLDINGS) CO.,LTD.",C11,252030,NA,SZ,0,0
'000045,2007,深纺织A,深圳市纺织(集团)股份有限公司,"SHENZHEN TEXTILE (HOLDINGS) CO.,LTD.",C11,252030,NA,SZ,0,0
'000045,2008,深纺织A,深圳市纺织(集团)股份有限公司,"SHENZHEN TEXTILE (HOLDINGS) CO.,LTD.",C11,252030,NA,SZ,0,0
'000045,2009,深纺织A,深圳市纺织(集团)股份有限公司,NA,C11,252030,NA,SZ,0,0
'000045,2010,深纺织A,深圳市纺织(集团)股份有限公司,NA,C11,252030,NA,SZ,0,0
'000046,2002,光彩建设,光彩建设股份有限公司,"GuangCai Construction Group Co., Ltd.",J01,404030,深圳市福田区福华一路深圳国际商会大厦A座十六楼,SZ,0,0
'000046,2003,光彩建设,光彩建设股份有限公司,"OCEANWIDE CONSTRUCTION GROUP CO.,LTD.",J01,404030,深圳市福田区福华一路深圳国际商会大厦A座十六楼,SZ,0,0
'000046,2004,光彩建设,光彩建设股份有限公司,"OCEANWIDE CONSTRUCTION GROUP CO.,LTD.",J01,404030,深圳市福田区福华一路深圳国际商会大厦A座十六楼,SZ,0,0
'000046,2005,G泛海,泛海建设集团股份有限公司,"GuangCai Construction Group Co., Ltd.",J01,404030,深圳市福田区福华一路深圳国际商会大厦A座十六楼,SZ,0,0
'000046,2006,泛海建设,泛海建设集团股份有限公司,"OCEANWIDE CONSTRUCTION GROUP CO.,LTD.",J01,404030,NA,SZ,0,0
'000046,2009,泛海建设,泛海建设集团股份有限公司,NA,J01,404030,NA,SZ,0,0
'000046,2010,泛海建设,泛海建设集团股份有限公司,NA,J01,404030,NA,SZ,0,0
'000048,2002,ST康达尔,深圳市康达尔(集团)股份有限公司,"SHENZHEN KONDARL (GROUP) CO., LTD.",C01,302020,深圳市罗湖区深南东路1086号集浩大厦二、三楼,SZ,0,1
'000048,2003,ST康达尔,深圳市康达尔(集团)股份有限公司,"SHENZHEN KONDARL (GROUP) CO., LTD.",C01,302020,深圳市罗湖区深南东路1086号集浩大厦二、三楼,SZ,0,1
'000048,2004,ST康达尔,深圳市康达尔(集团)股份有限公司,"SHENZHEN KONDARL (GROUP) CO., LTD.",C01,302020,深圳市罗湖区深南东路1086号集浩大厦二、三楼,SZ,0,1
'000048,2005,G康达尔,深圳市康达尔（集团）股份有限公司,"SHENZHEN KONDARL (GROUP) CO., LTD.",C01,302020,深圳市罗湖区深南东路1086号集浩大厦二、三楼,SZ,0,0
'000048,2006,*ST康达,深圳市康达尔（集团）股份有限公司,NA,C01,302020,NA,SZ,0,1
'000048,2007,*ST康达,深圳市康达尔（集团）股份有限公司,"SHENZHEN KONDARL (GROUP) CO., LTD.",C01,302020,NA,SZ,0,1
'000048,2008,ST康达尔,深圳市康达尔（集团）股份有限公司,"SHENZHEN KONDARL (GROUP) CO., LTD.",C01,302020,NA,SZ,0,1
'000048,2009,ST康达尔,深圳市康达尔（集团）股份有限公司,NA,C01,302020,NA,SZ,0,1
'000048,2010,ST康达尔,深圳市康达尔（集团）股份有限公司,NA,C01,302020,NA,SZ,0,1
'000049,2002,深万山A,深圳市万山实业股份有限公司,"Shenzhen Desay Battery Technology Co., Ltd.",C76,452030,深圳市红荔西路7002号第壹世界广场A座18楼B,SZ,0,0
